Gender,Expertise,Ages,Level1,Level2,Level3,Subs,Annual_income,Job_status,Commitment,Time,State,Platform,Device,Completed,Churn,Time counts
Male,beginner,29,323,108,NaN,annual,39648,employed,medium,06:00-12:00,Active,ios,tablet,431,medium,4
Male,beginner,34,286,62,NaN,monthly,62422,unemployed,medium,00:00-06:00,Active,ios,laptop,348,medium,2
Male,beginner,29,298,320,143,annual,52652,unemployed,high,12:00-18:00,Active,android,tablet,761,low,4
Male,beginner,39,282,90,NaN,annual,43014,self_employed,medium,06:00-12:00,Active,android,laptop,372,medium,4
Male,beginner,29,74,NaN,NaN,annual,43352,unemployed,low,18:00-00:00,Active,ios,tablet,74,high,1
Male,beginner,34,304,284,171,monthly,45029,self_employed,high,06:00-12:00,Active,ios,phone,759,low,3
Male,beginner,35,307,331,317,monthly,26939,unemployed,high,06:00-12:00,Active,ios,other,955,low,4
Male,beginner,39,282,309,78,monthly,38699,other,high,18:00-00:00,Active,ios,phone,669,low,3
Male,beginner,33,302,307,105,monthly,57304,employed,high,06:00-12:00,Active,ios,phone,714,low,2
Male,beginner,38,314,301,NaN,monthly,44732,employed,medium,12:00-18:00,Active,android,tablet,615,medium,3
Male,beginner,40,313,212,NaN,monthly,20208,other,medium,06:00-12:00,Active,ios,tablet,525,medium,4
Male,beginner,34,322,290,279,monthly,37446,self_employed,high,00:00-06:00,Active,ios,phone,891,low,3
Male,beginner,34,325,304,163,annual,21933,other,high,12:00-18:00,Active,android,laptop,792,low,4
Male,beginner,32,199,NaN,NaN,monthly,37659,unemployed,low,18:00-00:00,Inactive,ios,laptop,199,high,1
Male,beginner,37,321,316,NaN,monthly,42478,unemployed,medium,00:00-06:00,Active,ios,phone,637,medium,2
Male,beginner,28,318,310,194,annual,60408,other,high,18:00-00:00,Active,ios,phone,822,low,2
Male,beginner,37,90,NaN,NaN,monthly,48908,unemployed,low,12:00-18:00,Inactive,ios,phone,90,high,1
Male,beginner,39,321,283,153,annual,66974,other,high,12:00-18:00,Active,ios,tablet,757,low,4
Male,beginner,28,313,192,NaN,annual,53302,self_employed,medium,18:00-00:00,Active,android,phone,505,medium,2
Male,beginner,39,264,NaN,NaN,annual,46759,unemployed,low,18:00-00:00,Active,android,tablet,264,high,1
Male,beginner,34,88,NaN,NaN,monthly,58868,unemployed,low,06:00-12:00,Inactive,ios,laptop,88,high,1
Male,beginner,26,101,NaN,NaN,annual,30550,unemployed,low,18:00-00:00,Active,android,phone,101,high,1
Male,beginner,27,191,NaN,NaN,monthly,38121,unemployed,low,18:00-00:00,Active,ios,laptop,191,high,1
Male,beginner,39,110,NaN,NaN,annual,19958,self_employed,low,12:00-18:00,Active,android,phone,110,high,1
Male,beginner,36,313,109,NaN,monthly,55393,self_employed,medium,06:00-12:00,Active,android,phone,422,medium,2
Male,beginner,38,314,315,208,annual,47232,self_employed,high,00:00-06:00,Active,ios,tablet,837,low,3
Male,beginner,29,285,218,NaN,monthly,36266,self_employed,medium,12:00-18:00,Active,android,phone,503,medium,4
Male,beginner,35,312,327,119,annual,38858,unemployed,high,18:00-00:00,Active,android,laptop,758,low,3
Male,beginner,28,306,208,NaN,annual,35525,employed,medium,06:00-12:00,Active,ios,other,514,medium,2
Male,beginner,40,290,73,NaN,annual,45157,unemployed,medium,06:00-12:00,Active,ios,laptop,363,medium,2
Male,beginner,33,283,328,NaN,annual,19311,unemployed,medium,06:00-12:00,Active,ios,tablet,611,medium,3
Male,beginner,32,312,56,NaN,monthly,53336,other,medium,12:00-18:00,Active,ios,tablet,368,medium,4
Male,beginner,31,333,68,NaN,annual,37297,unemployed,medium,06:00-12:00,Active,android,laptop,401,medium,3
Male,beginner,32,282,162,NaN,monthly,20967,self_employed,medium,00:00-06:00,Active,android,other,444,medium,4
Male,beginner,30,74,NaN,NaN,annual,46978,unemployed,low,18:00-00:00,Active,ios,tablet,74,high,1
Male,beginner,38,313,283,74,monthly,44340,self_employed,high,00:00-06:00,Active,ios,phone,670,low,3
Male,beginner,38,245,NaN,NaN,annual,62635,self_employed,low,12:00-18:00,Inactive,android,phone,245,high,1
Male,beginner,27,314,NaN,NaN,monthly,25553,employed,low,12:00-18:00,Active,android,laptop,314,high,1
Male,beginner,29,320,305,NaN,monthly,23908,unemployed,medium,12:00-18:00,Active,ios,phone,625,medium,4
Male,beginner,39,299,NaN,NaN,annual,31100,self_employed,low,00:00-06:00,Inactive,ios,other,299,high,1
Male,beginner,38,69,NaN,NaN,annual,48827,unemployed,low,06:00-12:00,Active,ios,other,69,high,1
Male,beginner,28,307,166,NaN,monthly,33410,other,medium,00:00-06:00,Active,ios,phone,473,medium,2
Male,beginner,39,325,186,NaN,monthly,54078,self_employed,medium,06:00-12:00,Active,ios,phone,511,medium,3
Male,beginner,32,325,294,NaN,monthly,36691,other,medium,00:00-06:00,Active,ios,tablet,619,medium,2
Male,beginner,39,320,315,NaN,annual,42719,employed,medium,12:00-18:00,Active,ios,tablet,635,medium,2
Male,beginner,33,284,241,NaN,monthly,57449,employed,medium,00:00-06:00,Active,android,tablet,525,medium,4
Male,beginner,40,326,327,180,monthly,38918,self_employed,high,18:00-00:00,Active,ios,other,833,low,4
Male,beginner,30,111,NaN,NaN,annual,52285,unemployed,low,00:00-06:00,Inactive,android,phone,111,high,1
Male,beginner,39,310,270,NaN,monthly,31147,other,medium,12:00-18:00,Active,ios,tablet,580,medium,4
Male,beginner,32,290,15,NaN,annual,53018,unemployed,medium,06:00-12:00,Active,android,phone,305,medium,3
Male,beginner,26,289,3,NaN,monthly,36763,self_employed,medium,18:00-00:00,Active,ios,tablet,292,medium,4
Male,beginner,26,307,313,143,monthly,32153,unemployed,high,06:00-12:00,Active,ios,tablet,763,low,3
Male,beginner,30,323,326,9,monthly,60929,employed,high,18:00-00:00,Active,android,phone,658,low,3
Male,beginner,34,279,NaN,NaN,monthly,22728,unemployed,low,18:00-00:00,Inactive,android,other,279,high,1
Male,beginner,27,294,NaN,NaN,monthly,33637,employed,low,12:00-18:00,Active,ios,laptop,294,high,1
Male,beginner,39,281,223,NaN,annual,36706,employed,medium,12:00-18:00,Active,ios,other,504,medium,3
Male,beginner,30,47,NaN,NaN,monthly,49445,employed,low,06:00-12:00,Active,ios,tablet,47,high,1
Male,beginner,36,50,NaN,NaN,monthly,61244,unemployed,low,12:00-18:00,Active,ios,phone,50,high,1
Male,beginner,32,299,13,NaN,monthly,36423,unemployed,medium,18:00-00:00,Active,ios,other,312,medium,3
Male,beginner,37,315,277,NaN,monthly,32019,other,medium,06:00-12:00,Active,ios,phone,592,medium,3
Male,beginner,26,283,164,NaN,monthly,27273,unemployed,medium,18:00-00:00,Active,android,tablet,447,medium,2
Male,beginner,31,327,55,NaN,annual,30426,self_employed,medium,18:00-00:00,Active,ios,laptop,382,medium,2
Male,beginner,31,333,27,NaN,annual,45372,unemployed,medium,12:00-18:00,Active,android,phone,360,medium,4
Male,beginner,27,331,NaN,NaN,annual,56849,employed,low,00:00-06:00,Active,android,other,331,high,1
Male,beginner,40,308,327,NaN,monthly,36194,employed,medium,12:00-18:00,Active,ios,laptop,635,medium,3
Male,beginner,31,314,65,NaN,monthly,39787,other,medium,06:00-12:00,Active,ios,tablet,379,medium,3
Male,beginner,39,281,302,307,annual,51452,unemployed,high,00:00-06:00,Active,ios,phone,890,low,3
Male,beginner,39,282,243,NaN,annual,59688,unemployed,medium,18:00-00:00,Active,ios,tablet,525,medium,2
Male,beginner,29,313,10,NaN,annual,20966,self_employed,medium,12:00-18:00,Active,android,other,323,medium,4
Male,beginner,30,317,146,NaN,monthly,35843,self_employed,medium,00:00-06:00,Active,android,laptop,463,medium,2
Male,beginner,32,308,48,NaN,monthly,56860,unemployed,medium,12:00-18:00,Active,android,phone,356,medium,3
Male,beginner,33,53,NaN,NaN,monthly,31867,unemployed,low,00:00-06:00,Active,ios,tablet,53,high,1
Male,beginner,40,307,211,NaN,monthly,45307,employed,medium,06:00-12:00,Active,ios,laptop,518,medium,2
Male,beginner,28,271,NaN,NaN,annual,20887,self_employed,low,06:00-12:00,Inactive,ios,laptop,271,high,1
Male,beginner,30,298,102,NaN,annual,34964,other,medium,18:00-00:00,Active,android,phone,400,medium,4
Male,beginner,27,100,NaN,NaN,monthly,58683,self_employed,low,00:00-06:00,Inactive,android,phone,100,high,1
Male,beginner,30,315,28,NaN,monthly,57618,unemployed,medium,18:00-00:00,Active,ios,other,343,medium,4
Male,beginner,38,323,205,NaN,monthly,38509,employed,medium,06:00-12:00,Active,android,tablet,528,medium,2
Male,beginner,36,324,323,93,monthly,32553,self_employed,high,18:00-00:00,Active,ios,other,740,low,2
Male,beginner,35,289,3,NaN,monthly,21745,employed,medium,12:00-18:00,Active,android,phone,292,medium,4
Male,beginner,38,303,NaN,NaN,monthly,67793,self_employed,low,18:00-00:00,Inactive,ios,other,303,high,1
Male,beginner,39,306,111,NaN,annual,60553,employed,medium,18:00-00:00,Active,android,tablet,417,medium,4
Male,beginner,36,330,46,NaN,monthly,20092,unemployed,medium,12:00-18:00,Active,ios,laptop,376,medium,2
Male,beginner,36,326,108,NaN,annual,32152,unemployed,medium,00:00-06:00,Active,ios,laptop,434,medium,4
Male,beginner,26,323,316,332,annual,25500,other,high,06:00-12:00,Active,android,phone,971,low,3
Male,beginner,33,326,11,NaN,monthly,64689,employed,medium,18:00-00:00,Active,ios,other,337,medium,4
Male,beginner,39,319,308,77,monthly,51944,other,high,18:00-00:00,Active,ios,tablet,704,low,4
Male,beginner,40,318,324,111,monthly,66044,other,high,12:00-18:00,Active,ios,other,753,low,3
Male,beginner,31,307,46,NaN,annual,21498,self_employed,medium,12:00-18:00,Active,ios,other,353,medium,4
Male,beginner,37,65,NaN,NaN,annual,67109,other,low,06:00-12:00,Inactive,android,tablet,65,high,1
Male,beginner,34,332,NaN,NaN,annual,49311,unemployed,low,06:00-12:00,Active,ios,other,332,high,1
Male,beginner,37,310,225,NaN,annual,39328,unemployed,medium,12:00-18:00,Active,ios,other,535,medium,2
Male,beginner,30,294,269,NaN,annual,50517,other,medium,00:00-06:00,Active,ios,tablet,563,medium,2
Male,beginner,27,327,69,NaN,monthly,46881,self_employed,medium,18:00-00:00,Active,android,phone,396,medium,3
Male,beginner,32,325,318,NaN,annual,63461,employed,medium,06:00-12:00,Active,ios,tablet,643,medium,4
Male,beginner,27,175,NaN,NaN,annual,31459,employed,low,12:00-18:00,Active,ios,phone,175,high,1
Male,beginner,36,270,NaN,NaN,monthly,45411,other,low,12:00-18:00,Inactive,android,tablet,270,high,1
Male,beginner,27,326,117,NaN,annual,33766,other,medium,06:00-12:00,Active,android,other,443,medium,3
Male,beginner,30,199,NaN,NaN,annual,42667,self_employed,low,00:00-06:00,Active,android,phone,199,high,1
Male,beginner,38,168,NaN,NaN,monthly,33412,other,low,06:00-12:00,Inactive,ios,laptop,168,high,1
Male,beginner,28,111,NaN,NaN,monthly,42963,unemployed,low,06:00-12:00,Inactive,ios,laptop,111,high,1
Male,beginner,26,308,312,154,annual,58767,self_employed,high,18:00-00:00,Active,ios,other,774,low,3
Male,beginner,37,304,80,NaN,monthly,67654,employed,medium,06:00-12:00,Active,ios,laptop,384,medium,4
Male,beginner,35,290,184,NaN,annual,60045,self_employed,medium,06:00-12:00,Active,ios,other,474,medium,3
Male,beginner,26,291,293,105,annual,29178,unemployed,high,06:00-12:00,Active,ios,other,689,low,2
Male,beginner,37,287,22,NaN,annual,43713,unemployed,medium,12:00-18:00,Active,ios,phone,309,medium,2
Male,beginner,40,331,114,NaN,monthly,52050,unemployed,medium,00:00-06:00,Active,ios,tablet,445,medium,2
Male,beginner,31,325,309,NaN,monthly,33463,other,medium,06:00-12:00,Active,android,other,634,medium,4
Male,beginner,33,329,48,NaN,annual,21847,unemployed,medium,18:00-00:00,Active,ios,laptop,377,medium,3
Male,beginner,38,317,281,45,annual,56620,unemployed,high,00:00-06:00,Active,android,phone,643,low,2
Male,beginner,27,324,60,NaN,annual,33993,employed,medium,06:00-12:00,Active,ios,phone,384,medium,3
Male,beginner,31,303,246,NaN,monthly,22882,other,medium,06:00-12:00,Active,android,tablet,549,medium,4
Male,beginner,26,330,289,85,monthly,23770,other,high,00:00-06:00,Active,android,phone,704,low,4
Male,beginner,40,298,320,NaN,annual,44125,other,medium,00:00-06:00,Active,android,laptop,618,medium,2
Male,beginner,32,201,NaN,NaN,annual,42084,employed,low,06:00-12:00,Inactive,ios,other,201,high,1
Male,beginner,29,306,212,NaN,monthly,52550,self_employed,medium,00:00-06:00,Active,ios,other,518,medium,3
Male,beginner,40,187,NaN,NaN,annual,58718,unemployed,low,18:00-00:00,Inactive,android,other,187,high,1
Male,beginner,38,304,NaN,NaN,annual,41694,self_employed,low,12:00-18:00,Inactive,android,other,304,high,1
Male,beginner,26,310,310,292,annual,66899,self_employed,high,18:00-00:00,Active,ios,phone,912,low,4
Male,beginner,38,225,NaN,NaN,annual,23300,other,low,06:00-12:00,Inactive,ios,phone,225,high,1
Male,beginner,27,294,33,NaN,monthly,20580,unemployed,medium,12:00-18:00,Active,ios,phone,327,medium,3
Male,beginner,28,287,20,NaN,monthly,40994,unemployed,medium,18:00-00:00,Active,ios,other,307,medium,3
Male,beginner,39,289,292,276,monthly,64762,self_employed,high,12:00-18:00,Active,android,phone,857,low,2
Male,beginner,29,298,191,NaN,annual,65141,unemployed,medium,06:00-12:00,Active,ios,tablet,489,medium,3
Male,beginner,38,295,306,201,monthly,39349,self_employed,high,18:00-00:00,Active,android,other,802,low,3
Male,beginner,32,297,248,NaN,monthly,43066,employed,medium,06:00-12:00,Active,android,other,545,medium,3
Male,beginner,26,281,51,NaN,monthly,23365,unemployed,medium,06:00-12:00,Active,android,phone,332,medium,3
Male,beginner,27,285,331,81,annual,60330,employed,high,00:00-06:00,Active,ios,other,697,low,4
Male,beginner,36,307,173,NaN,annual,54775,unemployed,medium,00:00-06:00,Active,ios,tablet,480,medium,3
Male,beginner,39,280,322,318,annual,19543,unemployed,high,12:00-18:00,Active,android,phone,920,low,4
Male,beginner,32,289,108,NaN,monthly,50432,unemployed,medium,18:00-00:00,Active,android,laptop,397,medium,3
Male,beginner,38,295,290,NaN,monthly,48876,other,medium,06:00-12:00,Active,android,phone,585,medium,2
Male,beginner,38,283,320,74,monthly,62849,employed,high,06:00-12:00,Active,android,phone,677,low,4
Male,beginner,28,320,127,NaN,annual,44533,self_employed,medium,06:00-12:00,Active,ios,phone,447,medium,4
Male,beginner,32,324,310,230,monthly,39136,other,high,12:00-18:00,Active,ios,laptop,864,low,3
Male,beginner,36,330,67,NaN,monthly,34439,other,medium,00:00-06:00,Active,ios,phone,397,medium,2
Male,beginner,34,328,303,23,monthly,63118,unemployed,high,12:00-18:00,Active,android,phone,654,low,4
Male,beginner,31,226,NaN,NaN,annual,37536,unemployed,low,18:00-00:00,Inactive,ios,tablet,226,high,1
Male,beginner,39,310,182,NaN,monthly,66134,other,medium,00:00-06:00,Active,android,tablet,492,medium,4
Male,beginner,32,323,93,NaN,annual,59890,other,medium,06:00-12:00,Active,android,phone,416,medium,4
Male,beginner,40,305,252,NaN,annual,51554,unemployed,medium,18:00-00:00,Active,ios,tablet,557,medium,2
Male,beginner,40,323,130,NaN,annual,66654,other,medium,18:00-00:00,Active,android,laptop,453,medium,4
Male,beginner,26,292,7,NaN,annual,25210,unemployed,medium,06:00-12:00,Active,ios,phone,299,medium,4
Male,beginner,27,304,297,NaN,monthly,46815,employed,medium,18:00-00:00,Active,ios,other,601,medium,4
Male,beginner,31,319,56,NaN,annual,25660,unemployed,medium,06:00-12:00,Active,ios,other,375,medium,3
Male,beginner,27,327,109,NaN,annual,66333,employed,medium,06:00-12:00,Active,ios,phone,436,medium,4
Male,beginner,30,309,172,NaN,annual,50583,unemployed,medium,12:00-18:00,Active,android,other,481,medium,4
Male,beginner,38,291,283,206,monthly,67287,other,high,00:00-06:00,Active,ios,other,780,low,3
Male,beginner,37,301,29,NaN,monthly,33985,self_employed,medium,12:00-18:00,Active,ios,tablet,330,medium,2
Male,beginner,34,281,291,127,annual,63496,self_employed,high,18:00-00:00,Active,ios,other,699,low,4
Male,beginner,28,319,62,NaN,monthly,32368,self_employed,medium,00:00-06:00,Active,ios,phone,381,medium,2
Male,beginner,30,62,NaN,NaN,annual,48118,employed,low,00:00-06:00,Active,ios,tablet,62,high,1
Male,beginner,30,102,NaN,NaN,monthly,63263,other,low,18:00-00:00,Inactive,ios,phone,102,high,1
Male,beginner,35,50,NaN,NaN,monthly,42055,self_employed,low,06:00-12:00,Active,ios,phone,50,high,1
Male,beginner,27,321,101,NaN,monthly,32538,other,medium,06:00-12:00,Active,ios,laptop,422,medium,2
Male,beginner,40,285,NaN,NaN,monthly,59021,unemployed,low,00:00-06:00,Active,android,tablet,285,high,1
Male,beginner,28,81,NaN,NaN,monthly,26471,employed,low,00:00-06:00,Inactive,ios,laptop,81,high,1
Male,beginner,32,62,NaN,NaN,monthly,66098,self_employed,low,00:00-06:00,Active,ios,laptop,62,high,1
Male,beginner,29,168,NaN,NaN,annual,44264,employed,low,18:00-00:00,Active,ios,other,168,high,1
Male,beginner,32,321,274,NaN,monthly,61358,unemployed,medium,18:00-00:00,Active,android,laptop,595,medium,3
Male,beginner,40,220,NaN,NaN,annual,60942,other,low,18:00-00:00,Inactive,android,laptop,220,high,1
Male,beginner,30,244,NaN,NaN,monthly,53123,unemployed,low,12:00-18:00,Active,ios,laptop,244,high,1
Male,beginner,35,284,191,NaN,monthly,61965,employed,medium,12:00-18:00,Active,ios,phone,475,medium,4
Male,beginner,26,302,294,NaN,monthly,58295,other,medium,18:00-00:00,Active,android,tablet,596,medium,2
Male,beginner,39,151,NaN,NaN,monthly,41200,unemployed,low,12:00-18:00,Active,android,laptop,151,high,1
Male,beginner,40,320,309,NaN,monthly,57891,self_employed,medium,12:00-18:00,Active,ios,other,629,medium,3
Male,beginner,33,300,91,NaN,annual,21575,unemployed,medium,12:00-18:00,Active,ios,other,391,medium,2
Male,beginner,32,304,303,264,monthly,21436,self_employed,high,06:00-12:00,Active,ios,tablet,871,low,3
Male,beginner,35,248,NaN,NaN,annual,37089,unemployed,low,06:00-12:00,Inactive,android,other,248,high,1
Male,beginner,33,316,189,NaN,annual,57825,other,medium,18:00-00:00,Active,android,phone,505,medium,3
Male,beginner,37,326,82,NaN,annual,24230,employed,medium,12:00-18:00,Active,android,other,408,medium,4
Male,beginner,39,332,179,NaN,annual,58183,unemployed,medium,00:00-06:00,Active,android,laptop,511,medium,4
Male,beginner,38,201,NaN,NaN,monthly,22360,other,low,12:00-18:00,Inactive,ios,laptop,201,high,1
Male,beginner,26,306,91,NaN,monthly,55802,employed,medium,18:00-00:00,Active,ios,phone,397,medium,2
Male,beginner,35,315,200,NaN,monthly,65695,self_employed,medium,12:00-18:00,Active,android,laptop,515,medium,2
Male,beginner,32,6,NaN,NaN,annual,51916,other,low,00:00-06:00,Inactive,android,phone,6,high,1
Male,beginner,28,283,303,91,annual,41524,self_employed,high,00:00-06:00,Active,android,phone,677,low,4
Male,beginner,28,318,152,NaN,monthly,42118,other,medium,06:00-12:00,Active,ios,tablet,470,medium,4
Male,beginner,29,196,NaN,NaN,monthly,51045,self_employed,low,12:00-18:00,Inactive,ios,other,196,high,1
Male,beginner,38,290,329,144,annual,53161,employed,high,12:00-18:00,Active,ios,other,763,low,2
Male,beginner,39,290,323,203,annual,54323,unemployed,high,12:00-18:00,Active,android,phone,816,low,2
Male,beginner,30,297,102,NaN,annual,55398,unemployed,medium,00:00-06:00,Active,android,tablet,399,medium,3
Male,beginner,31,330,293,210,monthly,19808,other,high,18:00-00:00,Active,ios,phone,833,low,2
